"sigma_o","sigma_x","Number of Components","Seed"
"19, 24, 37, 56, 34, 45, 79, 78, 76, 55, 28, 47, 82, 80, 14, 98, 54, 71, 44, 81, 87, 65, 51, 69, 99, 11, 89, 25, 30, 20, 39, 15, 36, 26, 83, 35, 64, 41, 91, 75, 16, 70, 13, 1, 31, 2, 59, 95, 72, 94, 96, 97, 23, 88, 21, 3, 42, 17, 50, 6, 62, 38, 52, 18, 7, 48, 60, 73, 58, 49, 22, 66, 90, 85, 74, 67, 4, 63, 9, 10, 93, 46, 5, 100, 86, 68, 32, 33, 84, 27, 29, 61, 12, 40, 77, 53, 43, 8, 57, 92","86, 72, 68, 98, 61, 57, 54, 36, 82, 74, 81, 64, 41, 75, 92, 32, 45, 21, 73, 24, 51, 58, 16, 18, 39, 7, 96, 95, 11, 97, 35, 59, 10, 65, 62, 76, 79, 55, 9, 99, 52, 2, 19, 89, 22, 90, 14, 53, 4, 25, 66, 83, 93, 48, 26, 31, 91, 71, 37, 33, 3, 42, 70, 60, 1, 17, 38, 67, 56, 20, 46, 30, 43, 44, 88, 47, 8, 100, 34, 29, 78, 5, 49, 69, 13, 40, 23, 80, 63, 6, 15, 84, 77, 85, 27, 87, 12, 50, 28, 94","6","16581669"
"26, 85, 10, 34, 28, 17, 22, 6, 65, 32, 5, 95, 13, 27, 8, 86, 54, 84, 92, 87, 49, 44, 79, 59, 30, 52, 96, 88, 78, 53, 4, 35, 66, 46, 48, 76, 20, 9, 55, 16, 83, 100, 21, 42, 57, 33, 77, 73, 36, 67, 72, 15, 37, 70, 25, 64, 45, 93, 61, 1, 90, 41, 43, 68, 47, 39, 38, 18, 11, 29, 58, 62, 23, 40, 2, 94, 91, 75, 63, 71, 98, 74, 51, 81, 31, 14, 60, 82, 69, 12, 80, 99, 24, 50, 97, 19, 89, 7, 56, 3","78, 70, 29, 55, 52, 24, 100, 77, 83, 10, 90, 18, 80, 95, 35, 34, 4, 73, 57, 75, 87, 31, 16, 51, 72, 49, 40, 61, 43, 45, 65, 84, 9, 74, 32, 86, 56, 92, 36, 22, 6, 13, 62, 44, 66, 60, 25, 37, 38, 97, 26, 58, 3, 85, 82, 23, 27, 28, 89, 88, 93, 50, 15, 46, 69, 1, 8, 53, 76, 17, 59, 30, 68, 12, 67, 2, 71, 91, 79, 98, 11, 39, 7, 42, 20, 19, 5, 21, 47, 14, 81, 64, 54, 41, 33, 96, 94, 48, 63, 99","9","16581669"
"22, 93, 42, 79, 54, 33, 69, 21, 71, 4, 87, 77, 60, 37, 10, 18, 7, 66, 44, 48, 35, 39, 65, 62, 41, 80, 15, 75, 11, 90, 17, 45, 61, 2, 63, 67, 82, 30, 85, 38, 52, 92, 26, 40, 51, 36, 13, 83, 12, 59, 53, 58, 1, 72, 97, 29, 98, 31, 91, 89, 24, 64, 16, 94, 78, 28, 76, 55, 70, 100, 27, 88, 57, 25, 32, 73, 50, 56, 19, 46, 81, 23, 84, 14, 8, 9, 74, 6, 20, 49, 95, 99, 5, 68, 3, 86, 96, 34, 47, 43","65, 37, 20, 56, 8, 9, 59, 54, 24, 62, 45, 39, 83, 88, 68, 15, 53, 57, 63, 66, 91, 14, 44, 100, 23, 60, 96, 82, 72, 29, 33, 94, 86, 21, 52, 70, 19, 50, 71, 11, 81, 85, 10, 7, 25, 73, 69, 40, 1, 58, 79, 97, 98, 87, 42, 47, 43, 55, 36, 67, 51, 74, 27, 99, 92, 17, 75, 78, 5, 32, 13, 41, 2, 90, 80, 95, 28, 22, 89, 61, 48, 93, 35, 84, 64, 76, 31, 77, 3, 16, 34, 30, 46, 4, 26, 6, 12, 38, 49, 18","4","16581669"
"35, 12, 95, 2, 74, 80, 88, 57, 13, 55, 73, 94, 81, 34, 99, 68, 51, 52, 10, 5, 29, 49, 33, 63, 22, 3, 93, 97, 17, 90, 8, 27, 82, 84, 11, 62, 41, 9, 76, 78, 100, 7, 65, 31, 61, 45, 58, 98, 56, 46, 66, 20, 38, 4, 89, 18, 54, 50, 21, 72, 42, 75, 26, 37, 14, 91, 16, 92, 69, 19, 60, 28, 43, 1, 77, 48, 96, 6, 25, 23, 85, 47, 30, 83, 86, 87, 67, 59, 36, 71, 64, 15, 32, 40, 79, 53, 44, 70, 39, 24","87, 66, 91, 77, 17, 71, 27, 49, 16, 76, 72, 80, 43, 54, 42, 39, 14, 90, 29, 37, 100, 62, 12, 61, 11, 9, 10, 81, 6, 8, 1, 96, 70, 45, 85, 52, 92, 22, 13, 31, 46, 28, 7, 74, 75, 93, 4, 99, 82, 36, 2, 57, 65, 59, 67, 97, 83, 55, 64, 94, 3, 51, 53, 26, 98, 44, 5, 19, 56, 32, 48, 88, 69, 30, 41, 38, 15, 60, 47, 18, 86, 78, 50, 73, 21, 58, 63, 95, 84, 89, 79, 25, 35, 24, 23, 40, 33, 34, 68, 20","6","16581669"
"43, 1, 16, 72, 26, 7, 5, 95, 79, 38, 32, 85, 14, 69, 97, 67, 99, 71, 65, 30, 46, 93, 22, 54, 17, 19, 39, 68, 83, 13, 51, 87, 36, 49, 8, 98, 70, 88, 78, 44, 62, 90, 9, 55, 28, 89, 31, 21, 74, 6, 61, 100, 23, 63, 48, 40, 4, 86, 94, 25, 75, 91, 59, 47, 3, 20, 2, 15, 41, 56, 34, 92, 60, 73, 18, 66, 24, 27, 35, 76, 11, 84, 80, 42, 37, 82, 96, 58, 33, 45, 77, 52, 53, 50, 10, 64, 29, 81, 12, 57","45, 84, 51, 40, 33, 4, 91, 76, 38, 17, 49, 1, 7, 86, 69, 60, 2, 83, 37, 41, 50, 19, 65, 32, 20, 34, 27, 63, 42, 29, 71, 58, 88, 85, 57, 43, 100, 62, 66, 70, 31, 12, 48, 99, 46, 67, 16, 52, 73, 28, 22, 3, 64, 74, 23, 68, 10, 90, 93, 11, 61, 77, 9, 96, 97, 30, 5, 53, 87, 21, 75, 59, 89, 6, 25, 98, 94, 39, 14, 13, 79, 82, 56, 95, 26, 72, 81, 15, 18, 36, 92, 80, 44, 55, 54, 24, 47, 78, 35, 8","6","16581669"
"69, 18, 82, 95, 2, 19, 71, 16, 66, 51, 24, 12, 50, 78, 98, 58, 21, 3, 57, 26, 7, 13, 31, 48, 36, 60, 90, 87, 30, 76, 59, 70, 77, 47, 85, 81, 73, 91, 4, 80, 45, 49, 72, 75, 93, 1, 29, 15, 67, 54, 74, 46, 42, 39, 20, 83, 14, 43, 35, 84, 25, 32, 22, 27, 41, 11, 63, 6, 23, 52, 97, 55, 56, 28, 100, 96, 61, 44, 65, 68, 34, 86, 89, 10, 62, 5, 64, 40, 92, 88, 53, 8, 37, 94, 33, 38, 99, 9, 17, 79","70, 67, 19, 83, 3, 14, 61, 58, 71, 48, 11, 41, 13, 63, 32, 92, 76, 59, 18, 50, 17, 79, 73, 78, 99, 49, 20, 97, 24, 86, 93, 87, 5, 29, 33, 35, 37, 51, 39, 81, 25, 44, 53, 4, 28, 26, 62, 91, 94, 22, 47, 52, 10, 88, 15, 55, 80, 7, 23, 42, 57, 95, 27, 89, 36, 12, 45, 65, 82, 9, 84, 30, 40, 90, 46, 43, 66, 69, 68, 8, 75, 72, 31, 56, 98, 100, 54, 16, 60, 64, 96, 85, 6, 74, 34, 2, 77, 1, 38, 21","5","16581669"
"74, 57, 59, 49, 25, 58, 47, 6, 90, 62, 52, 100, 56, 16, 91, 22, 20, 77, 76, 9, 7, 29, 93, 86, 38, 44, 60, 72, 64, 35, 33, 26, 82, 27, 88, 65, 85, 63, 17, 11, 80, 70, 75, 96, 32, 66, 46, 61, 34, 36, 94, 3, 4, 51, 40, 37, 55, 48, 89, 54, 79, 12, 50, 84, 45, 71, 42, 53, 81, 83, 87, 2, 69, 78, 14, 98, 1, 23, 92, 21, 43, 13, 15, 95, 68, 18, 31, 24, 99, 41, 97, 5, 39, 10, 67, 28, 30, 73, 8, 19","46, 27, 88, 34, 89, 63, 84, 21, 31, 57, 3, 80, 87, 71, 77, 1, 95, 2, 45, 33, 4, 51, 98, 40, 22, 96, 43, 10, 72, 39, 85, 82, 35, 23, 36, 54, 79, 70, 50, 28, 91, 49, 8, 30, 66, 19, 5, 42, 16, 6, 74, 38, 94, 20, 9, 86, 65, 83, 55, 97, 53, 52, 68, 100, 78, 99, 92, 76, 67, 29, 11, 58, 17, 48, 15, 13, 24, 47, 14, 44, 75, 7, 81, 60, 93, 25, 41, 56, 73, 32, 69, 18, 62, 61, 90, 59, 64, 26, 37, 12","4","16581669"
"66, 56, 57, 97, 41, 83, 61, 29, 46, 94, 9, 78, 59, 87, 80, 50, 43, 92, 75, 91, 25, 28, 95, 62, 82, 20, 30, 38, 33, 49, 32, 21, 1, 60, 96, 84, 55, 4, 69, 53, 39, 70, 81, 79, 36, 18, 37, 58, 65, 23, 16, 42, 52, 5, 17, 85, 22, 45, 11, 47, 14, 54, 2, 51, 12, 24, 76, 34, 13, 93, 74, 40, 3, 99, 72, 100, 8, 90, 73, 71, 15, 48, 64, 63, 10, 35, 86, 77, 67, 19, 27, 26, 44, 31, 89, 98, 7, 68, 88, 6","81, 53, 21, 46, 4, 85, 44, 78, 6, 42, 76, 3, 87, 70, 39, 63, 11, 72, 32, 17, 75, 99, 79, 23, 29, 89, 84, 51, 14, 41, 8, 61, 67, 5, 43, 50, 58, 19, 55, 83, 95, 27, 9, 65, 34, 56, 7, 45, 59, 12, 91, 66, 62, 36, 96, 15, 1, 74, 57, 88, 90, 97, 13, 64, 2, 20, 73, 52, 35, 49, 71, 31, 28, 33, 68, 40, 25, 98, 18, 24, 16, 80, 30, 86, 77, 10, 69, 37, 100, 22, 94, 93, 92, 26, 38, 54, 82, 47, 48, 60","5","16581669"
"15, 41, 94, 17, 76, 92, 71, 30, 52, 47, 14, 64, 51, 23, 33, 50, 24, 56, 37, 60, 18, 67, 42, 13, 79, 5, 53, 93, 58, 45, 48, 8, 86, 1, 40, 2, 99, 11, 19, 44, 28, 54, 78, 70, 89, 59, 43, 80, 46, 97, 87, 34, 95, 39, 68, 31, 16, 74, 88, 9, 27, 100, 63, 3, 49, 22, 90, 72, 77, 73, 4, 84, 32, 7, 6, 66, 96, 55, 25, 65, 35, 38, 83, 20, 29, 69, 26, 36, 21, 12, 10, 91, 85, 82, 75, 57, 81, 61, 98, 62","71, 13, 100, 20, 68, 43, 22, 87, 39, 59, 73, 96, 31, 97, 91, 64, 37, 76, 62, 89, 63, 24, 98, 3, 85, 10, 1, 27, 84, 51, 60, 26, 58, 2, 30, 23, 82, 48, 53, 18, 16, 88, 56, 15, 86, 55, 21, 67, 44, 65, 79, 38, 78, 94, 99, 75, 93, 36, 6, 80, 19, 8, 72, 45, 32, 4, 50, 92, 9, 81, 66, 11, 28, 54, 41, 69, 33, 49, 42, 77, 34, 74, 70, 52, 95, 5, 83, 29, 35, 47, 40, 25, 46, 14, 57, 7, 61, 90, 17, 12","4","16581669"
"29, 48, 3, 40, 88, 56, 69, 55, 80, 66, 37, 77, 68, 46, 27, 22, 51, 11, 86, 70, 74, 98, 7, 50, 39, 76, 82, 78, 54, 91, 2, 17, 44, 59, 16, 47, 14, 57, 96, 93, 63, 90, 53, 43, 10, 92, 1, 24, 36, 34, 28, 75, 12, 45, 94, 49, 97, 5, 33, 95, 35, 25, 20, 62, 52, 64, 32, 83, 8, 41, 23, 6, 21, 67, 61, 71, 60, 42, 13, 79, 30, 84, 81, 4, 58, 85, 31, 99, 19, 38, 72, 100, 89, 15, 73, 9, 65, 87, 18, 26","36, 83, 35, 15, 54, 32, 84, 3, 40, 91, 45, 82, 66, 5, 85, 16, 94, 72, 63, 77, 78, 69, 51, 42, 2, 46, 55, 65, 19, 48, 20, 28, 23, 22, 50, 70, 7, 44, 25, 53, 17, 33, 73, 89, 11, 10, 86, 64, 1, 61, 4, 56, 59, 6, 75, 14, 37, 27, 52, 87, 13, 97, 74, 26, 95, 67, 100, 98, 92, 88, 58, 21, 93, 12, 9, 49, 34, 90, 81, 31, 80, 79, 18, 30, 71, 99, 8, 29, 47, 43, 57, 68, 39, 24, 96, 41, 62, 60, 76, 38","4","16581669"
"4, 14, 25, 53, 89, 15, 91, 60, 64, 42, 87, 7, 30, 65, 23, 61, 55, 6, 32, 85, 93, 69, 18, 37, 74, 27, 21, 45, 38, 9, 31, 33, 34, 58, 54, 95, 51, 97, 29, 66, 79, 1, 26, 76, 12, 67, 98, 16, 19, 90, 94, 68, 44, 59, 48, 24, 62, 71, 3, 56, 49, 36, 50, 77, 86, 43, 5, 92, 22, 72, 99, 35, 82, 57, 2, 73, 10, 17, 83, 47, 63, 40, 100, 41, 81, 84, 70, 28, 96, 78, 46, 75, 11, 13, 20, 52, 39, 88, 80, 8","83, 32, 26, 68, 91, 95, 71, 98, 72, 33, 97, 39, 28, 78, 49, 60, 37, 9, 16, 92, 52, 15, 81, 35, 93, 41, 4, 6, 7, 56, 43, 27, 94, 20, 96, 86, 19, 73, 30, 63, 21, 36, 10, 23, 45, 11, 29, 54, 57, 42, 14, 89, 100, 46, 61, 70, 53, 3, 76, 40, 34, 79, 99, 55, 44, 90, 75, 67, 65, 13, 38, 69, 31, 87, 5, 77, 85, 12, 59, 22, 50, 17, 82, 62, 58, 48, 8, 88, 84, 2, 66, 47, 74, 51, 80, 18, 64, 1, 25, 24","5","16581669"
"1, 96, 71, 6, 76, 72, 13, 60, 3, 73, 82, 45, 10, 92, 58, 34, 40, 68, 98, 23, 50, 5, 95, 78, 54, 22, 11, 4, 90, 25, 15, 19, 27, 86, 7, 14, 93, 56, 53, 77, 64, 41, 26, 62, 51, 67, 28, 69, 44, 9, 2, 61, 85, 43, 46, 52, 91, 17, 32, 36, 87, 65, 35, 42, 48, 39, 80, 89, 88, 47, 18, 33, 59, 94, 37, 100, 12, 57, 97, 84, 21, 79, 55, 75, 29, 99, 63, 74, 31, 66, 20, 30, 38, 70, 24, 83, 8, 16, 49, 81","29, 13, 58, 85, 36, 73, 20, 100, 35, 7, 11, 22, 98, 21, 17, 3, 61, 8, 71, 94, 40, 56, 14, 48, 57, 66, 95, 74, 70, 92, 1, 16, 12, 51, 65, 52, 27, 38, 90, 62, 59, 82, 67, 80, 18, 49, 83, 78, 91, 41, 46, 87, 69, 31, 39, 64, 19, 72, 60, 81, 44, 34, 75, 6, 53, 88, 77, 42, 97, 15, 24, 23, 25, 63, 79, 50, 30, 84, 37, 45, 93, 33, 32, 10, 4, 86, 2, 99, 26, 68, 55, 47, 5, 9, 43, 76, 96, 89, 54, 28","6","16581669"
"5, 15, 25, 77, 4, 100, 84, 96, 83, 54, 93, 73, 6, 48, 90, 63, 26, 46, 22, 9, 10, 31, 74, 34, 98, 19, 2, 82, 13, 59, 62, 66, 41, 79, 30, 94, 3, 95, 21, 89, 64, 45, 78, 65, 12, 35, 43, 32, 52, 39, 69, 18, 49, 36, 57, 29, 14, 68, 24, 72, 20, 47, 76, 75, 33, 70, 86, 37, 81, 60, 92, 58, 16, 28, 61, 44, 97, 55, 53, 23, 85, 27, 51, 88, 56, 67, 17, 91, 50, 42, 1, 80, 8, 71, 40, 7, 87, 99, 38, 11","58, 80, 69, 89, 93, 44, 78, 25, 82, 3, 40, 66, 62, 33, 27, 52, 63, 95, 1, 99, 4, 11, 98, 94, 59, 88, 17, 22, 83, 100, 6, 16, 42, 64, 39, 14, 60, 41, 87, 71, 31, 74, 75, 77, 67, 79, 90, 12, 29, 51, 38, 32, 53, 2, 49, 61, 34, 57, 10, 7, 13, 85, 30, 8, 65, 73, 26, 46, 70, 47, 5, 19, 20, 36, 72, 35, 37, 92, 96, 28, 21, 9, 15, 43, 54, 55, 24, 56, 48, 68, 86, 97, 23, 84, 76, 18, 81, 91, 50, 45","5","16581669"
"69, 63, 79, 32, 16, 58, 78, 71, 26, 23, 3, 80, 11, 73, 90, 62, 55, 1, 99, 91, 66, 21, 74, 68, 75, 8, 47, 61, 45, 7, 14, 53, 93, 95, 59, 85, 54, 20, 56, 4, 34, 98, 48, 2, 35, 64, 81, 70, 40, 17, 24, 72, 82, 38, 43, 6, 94, 46, 100, 83, 22, 87, 39, 50, 88, 65, 89, 57, 42, 29, 67, 31, 9, 10, 60, 92, 28, 44, 76, 5, 86, 18, 77, 37, 96, 84, 36, 25, 49, 41, 97, 52, 51, 12, 30, 27, 19, 13, 33, 15","65, 47, 57, 9, 13, 63, 55, 62, 29, 30, 59, 96, 38, 79, 92, 66, 99, 40, 41, 95, 15, 70, 39, 2, 46, 36, 18, 20, 21, 37, 76, 98, 89, 34, 71, 64, 11, 26, 90, 22, 7, 42, 72, 32, 10, 19, 49, 45, 23, 78, 58, 88, 50, 52, 93, 35, 68, 97, 1, 69, 82, 74, 60, 33, 54, 86, 24, 91, 75, 84, 4, 28, 5, 44, 6, 100, 53, 12, 27, 83, 87, 77, 61, 94, 31, 8, 48, 17, 51, 14, 56, 16, 85, 67, 43, 3, 80, 25, 73, 81","3","16581669"
"83, 34, 38, 58, 63, 44, 50, 92, 59, 12, 76, 9, 31, 77, 95, 75, 74, 14, 29, 84, 32, 71, 51, 57, 93, 80, 36, 5, 73, 17, 66, 33, 21, 41, 10, 72, 39, 85, 79, 98, 97, 20, 64, 87, 100, 25, 94, 55, 28, 70, 88, 6, 89, 19, 40, 15, 96, 7, 18, 1, 3, 2, 13, 4, 42, 26, 86, 27, 22, 56, 24, 37, 99, 23, 45, 67, 47, 35, 54, 8, 16, 82, 78, 30, 52, 62, 68, 11, 91, 60, 69, 43, 48, 61, 81, 53, 49, 90, 46, 65","46, 89, 37, 72, 4, 13, 88, 60, 21, 45, 56, 43, 100, 68, 70, 32, 98, 11, 25, 86, 50, 7, 12, 71, 2, 19, 16, 49, 3, 35, 54, 17, 59, 8, 65, 76, 97, 18, 80, 75, 26, 10, 82, 63, 81, 62, 34, 1, 36, 67, 53, 40, 6, 93, 33, 61, 44, 95, 55, 77, 14, 66, 27, 9, 74, 23, 84, 83, 99, 64, 69, 96, 94, 47, 42, 87, 57, 48, 79, 28, 90, 73, 39, 22, 29, 85, 31, 38, 15, 52, 91, 5, 78, 58, 24, 92, 20, 30, 41, 51","4","16581669"
"67, 45, 71, 53, 2, 94, 69, 91, 82, 74, 73, 84, 32, 48, 78, 40, 59, 25, 70, 36, 24, 35, 64, 92, 96, 98, 90, 14, 20, 7, 93, 30, 28, 75, 50, 61, 23, 88, 63, 9, 38, 15, 41, 27, 52, 83, 44, 80, 56, 37, 39, 76, 42, 99, 62, 13, 26, 11, 58, 97, 51, 89, 55, 95, 100, 81, 17, 66, 22, 5, 49, 8, 18, 85, 79, 87, 16, 21, 10, 4, 68, 77, 12, 6, 65, 54, 33, 60, 47, 86, 19, 72, 34, 43, 46, 57, 1, 3, 29, 31","71, 88, 70, 41, 10, 81, 3, 76, 87, 31, 36, 21, 72, 75, 34, 24, 7, 52, 42, 25, 2, 8, 98, 90, 95, 69, 47, 89, 82, 51, 13, 64, 22, 33, 99, 5, 96, 61, 100, 83, 60, 65, 48, 39, 49, 15, 94, 27, 85, 1, 63, 92, 54, 56, 17, 16, 20, 74, 9, 11, 59, 46, 40, 38, 97, 79, 91, 12, 68, 50, 29, 77, 37, 19, 35, 55, 53, 84, 67, 32, 78, 62, 66, 43, 44, 4, 14, 23, 28, 26, 18, 58, 80, 30, 86, 93, 6, 73, 45, 57","6","16581669"
"68, 60, 84, 72, 91, 82, 9, 61, 10, 41, 11, 52, 56, 33, 36, 97, 35, 59, 19, 78, 15, 47, 96, 85, 77, 21, 30, 12, 1, 16, 86, 70, 17, 31, 58, 67, 37, 8, 80, 44, 94, 29, 64, 49, 92, 99, 98, 45, 69, 63, 28, 2, 14, 39, 54, 83, 32, 34, 3, 46, 38, 81, 79, 93, 50, 42, 71, 53, 25, 75, 24, 5, 76, 22, 89, 90, 7, 4, 62, 48, 73, 87, 23, 51, 66, 18, 43, 40, 74, 13, 20, 57, 27, 65, 88, 100, 6, 95, 26, 55","97, 25, 98, 44, 42, 28, 17, 16, 37, 7, 99, 45, 30, 3, 95, 78, 64, 43, 86, 21, 94, 88, 76, 34, 51, 15, 92, 71, 89, 77, 52, 63, 12, 1, 65, 80, 47, 81, 22, 2, 85, 39, 9, 14, 61, 26, 41, 6, 11, 96, 60, 84, 56, 66, 59, 19, 24, 69, 36, 87, 91, 68, 83, 74, 73, 10, 38, 49, 35, 13, 18, 27, 54, 67, 82, 79, 4, 75, 33, 5, 58, 48, 100, 62, 46, 72, 70, 57, 29, 20, 90, 40, 50, 8, 31, 55, 93, 53, 32, 23","7","16581669"
"96, 67, 79, 92, 54, 47, 60, 89, 33, 23, 25, 86, 74, 36, 99, 6, 21, 11, 17, 63, 29, 93, 85, 95, 69, 8, 68, 45, 82, 90, 37, 65, 58, 57, 84, 94, 66, 55, 12, 59, 97, 42, 38, 34, 43, 49, 48, 24, 52, 10, 71, 51, 22, 20, 3, 2, 98, 41, 13, 56, 35, 81, 15, 5, 27, 19, 53, 75, 26, 91, 62, 46, 32, 4, 31, 7, 77, 14, 61, 83, 70, 30, 80, 18, 28, 1, 39, 76, 40, 87, 50, 44, 100, 16, 64, 78, 88, 73, 72, 9","64, 12, 78, 82, 58, 87, 13, 14, 20, 2, 81, 69, 91, 76, 10, 24, 62, 30, 73, 26, 72, 25, 19, 90, 33, 23, 96, 47, 75, 63, 86, 95, 43, 9, 22, 37, 79, 53, 59, 41, 49, 39, 35, 44, 29, 100, 51, 16, 71, 52, 28, 40, 38, 46, 6, 8, 92, 42, 97, 89, 66, 54, 93, 67, 80, 45, 32, 17, 84, 7, 74, 50, 48, 36, 5, 57, 88, 99, 11, 68, 34, 98, 15, 85, 3, 77, 4, 18, 27, 1, 70, 31, 21, 94, 83, 55, 61, 65, 56, 60","4","16581669"
"7, 81, 44, 87, 14, 89, 82, 15, 32, 47, 37, 43, 36, 69, 98, 97, 52, 13, 59, 5, 23, 57, 83, 19, 76, 46, 51, 92, 63, 25, 8, 84, 94, 85, 1, 9, 72, 56, 50, 34, 4, 53, 28, 65, 10, 11, 66, 58, 75, 54, 88, 26, 3, 29, 48, 71, 22, 40, 42, 64, 96, 55, 12, 16, 79, 38, 6, 24, 31, 67, 20, 49, 60, 80, 93, 78, 27, 33, 90, 21, 45, 2, 41, 68, 62, 91, 18, 35, 61, 39, 70, 99, 17, 77, 95, 30, 100, 73, 74, 86","54, 71, 47, 89, 12, 34, 24, 99, 22, 62, 59, 76, 77, 44, 38, 46, 97, 67, 32, 21, 50, 17, 37, 83, 29, 84, 88, 58, 91, 5, 78, 100, 96, 15, 94, 65, 3, 10, 87, 25, 55, 64, 7, 41, 9, 98, 57, 16, 31, 4, 80, 70, 19, 90, 61, 43, 23, 35, 66, 28, 11, 36, 8, 68, 48, 60, 20, 93, 27, 51, 39, 69, 33, 75, 13, 82, 79, 14, 49, 95, 81, 40, 53, 73, 86, 30, 45, 85, 63, 42, 6, 26, 74, 56, 18, 52, 2, 1, 92, 72","3","16581669"
"20, 78, 7, 97, 45, 17, 5, 75, 47, 52, 69, 95, 61, 18, 89, 11, 29, 72, 12, 98, 60, 56, 3, 27, 22, 53, 63, 41, 81, 23, 58, 48, 84, 38, 73, 42, 34, 2, 90, 70, 59, 21, 57, 65, 6, 49, 64, 26, 35, 51, 88, 33, 37, 67, 77, 94, 93, 91, 55, 19, 54, 82, 9, 39, 15, 44, 66, 4, 71, 50, 30, 92, 14, 86, 25, 24, 68, 62, 46, 10, 99, 31, 8, 79, 87, 40, 74, 36, 43, 13, 76, 96, 16, 85, 100, 32, 80, 83, 28, 1","33, 43, 44, 2, 48, 7, 99, 51, 20, 18, 15, 81, 3, 54, 26, 23, 94, 40, 22, 62, 66, 80, 38, 65, 93, 58, 37, 53, 61, 27, 13, 79, 68, 74, 16, 87, 11, 72, 69, 28, 78, 73, 52, 24, 60, 98, 92, 83, 82, 9, 35, 91, 1, 88, 32, 42, 12, 85, 100, 30, 10, 8, 64, 17, 70, 49, 57, 90, 77, 29, 4, 84, 76, 46, 39, 50, 71, 14, 97, 95, 96, 45, 47, 59, 55, 19, 41, 25, 75, 31, 89, 34, 5, 36, 67, 56, 21, 6, 86, 63","4","16581669"
"17, 63, 92, 47, 8, 66, 34, 2, 81, 55, 42, 99, 100, 14, 72, 56, 22, 20, 6, 1, 87, 94, 65, 90, 53, 69, 11, 27, 41, 24, 57, 46, 77, 7, 76, 33, 68, 82, 25, 3, 37, 45, 86, 15, 29, 78, 74, 70, 50, 9, 64, 61, 95, 38, 59, 5, 39, 58, 19, 30, 98, 93, 32, 35, 80, 13, 4, 84, 71, 43, 88, 31, 73, 67, 75, 36, 85, 52, 16, 21, 54, 49, 97, 62, 96, 26, 79, 18, 51, 60, 28, 48, 83, 23, 89, 10, 40, 44, 12, 91","96, 90, 17, 83, 100, 18, 54, 55, 38, 62, 25, 65, 99, 12, 16, 31, 46, 89, 45, 53, 67, 64, 95, 69, 75, 85, 27, 51, 47, 20, 86, 10, 29, 76, 61, 87, 23, 39, 37, 71, 19, 97, 57, 73, 30, 92, 22, 59, 13, 60, 93, 66, 7, 74, 79, 43, 1, 34, 24, 78, 41, 5, 70, 15, 14, 36, 42, 50, 28, 49, 80, 33, 58, 8, 88, 81, 40, 91, 77, 4, 56, 98, 6, 82, 32, 11, 44, 48, 9, 84, 21, 52, 2, 63, 94, 72, 68, 26, 35, 3","5","16581669"
"55, 86, 79, 1, 93, 56, 13, 19, 44, 2, 29, 69, 85, 33, 57, 43, 16, 4, 98, 99, 42, 37, 35, 75, 60, 6, 45, 52, 38, 17, 21, 67, 71, 12, 14, 68, 64, 96, 41, 25, 73, 100, 31, 88, 77, 63, 51, 94, 59, 15, 53, 26, 74, 80, 76, 50, 62, 87, 61, 90, 20, 78, 82, 54, 30, 89, 39, 27, 72, 5, 58, 8, 18, 70, 34, 40, 92, 66, 22, 10, 47, 81, 9, 83, 23, 32, 48, 3, 24, 84, 7, 46, 95, 28, 65, 36, 97, 49, 11, 91","16, 61, 55, 96, 43, 5, 22, 87, 13, 86, 94, 42, 34, 48, 47, 4, 24, 31, 70, 72, 52, 32, 91, 77, 45, 21, 65, 60, 44, 26, 51, 46, 93, 68, 64, 80, 59, 82, 39, 17, 95, 14, 20, 85, 63, 53, 75, 25, 62, 89, 2, 37, 49, 57, 15, 11, 3, 99, 18, 23, 90, 41, 88, 10, 56, 74, 81, 97, 28, 98, 50, 78, 73, 66, 67, 35, 71, 30, 38, 27, 79, 54, 100, 69, 76, 84, 33, 12, 7, 83, 6, 36, 40, 29, 58, 9, 1, 19, 92, 8","5","16581669"
"78, 28, 84, 55, 41, 92, 24, 95, 71, 14, 19, 50, 4, 91, 75, 27, 96, 21, 32, 7, 18, 35, 2, 67, 39, 76, 9, 89, 26, 47, 81, 25, 68, 100, 77, 70, 52, 43, 22, 58, 17, 54, 31, 93, 37, 6, 88, 61, 49, 99, 66, 57, 53, 98, 64, 36, 10, 1, 79, 30, 5, 90, 82, 69, 23, 86, 8, 29, 73, 38, 97, 94, 74, 12, 80, 13, 65, 16, 15, 46, 85, 40, 42, 87, 59, 45, 72, 60, 11, 51, 63, 56, 44, 48, 20, 83, 33, 34, 62, 3","36, 10, 26, 48, 87, 40, 77, 45, 43, 99, 21, 29, 35, 9, 27, 57, 72, 98, 4, 34, 11, 19, 66, 94, 82, 80, 86, 18, 41, 49, 30, 16, 5, 88, 42, 15, 78, 52, 73, 2, 100, 55, 60, 8, 13, 90, 46, 47, 23, 17, 28, 54, 32, 58, 38, 68, 37, 25, 74, 7, 3, 31, 81, 64, 70, 6, 62, 33, 61, 22, 89, 79, 24, 51, 56, 44, 63, 14, 65, 69, 75, 85, 20, 39, 91, 53, 50, 83, 67, 76, 12, 59, 92, 95, 96, 71, 97, 84, 1, 93","4","16581669"
